Código Departamento,stateProvince,Código Municipio,county,Código Centro poblado,municipality,tipo Centro poblado,decimalLatitude,decimalLongitude,SPCM,SPC
20,Cesar,20550,Pelaya,20550001,Costilla,Cabecera Corregimiento Municipal,8.73241132892,-73.7233085093,Cesar Pelaya Costilla,Cesar Pelaya
20,Cesar,20550,Pelaya,20550012,San Bernardo,Cabecera Corregimiento Municipal,8.67683318061,-73.7248607364,Cesar Pelaya San Bernardo,Cesar Pelaya
20,Cesar,20570,Pueblo Bello,20570000,Pueblo Bello,Cabecera Municipal,10.4150615983,-73.5890106167,Cesar Pueblo Bello Pueblo Bello,Cesar Pueblo Bello
20,Cesar,20570,Pueblo Bello,20570001,La Caja,Cabecera Corregimiento Municipal,10.417368738,-73.6145063239,Cesar Pueblo Bello La Caja,Cesar Pueblo Bello
20,Cesar,20570,Pueblo Bello,20570002,Las Minas de Iracal,Cabecera Corregimiento Municipal,10.3624768929,-73.4914262032,Cesar Pueblo Bello Las Minas de Iracal,Cesar Pueblo Bello
20,Cesar,20570,Pueblo Bello,20570003,Nuevo Colón,Cabecera Corregimiento Municipal,10.3887711432,-73.750454485,Cesar Pueblo Bello Nuevo Colón,Cesar Pueblo Bello
20,Cesar,20570,Pueblo Bello,20570004,Nabusimake,Cabecera Corregimiento Municipal,10.417368738,-73.6145063239,Cesar Pueblo Bello Nabusimake,Cesar Pueblo Bello
20,Cesar,20570,Pueblo Bello,20570005,Palmarito,Cabecera Corregimiento Municipal,10.4036604422,-73.7393629906,Cesar Pueblo Bello Palmarito,Cesar Pueblo Bello
20,Cesar,20614,Río de Oro,20614000,Río de Oro,Cabecera Municipal,8.29228738416,-73.3863951998,Cesar Río de Oro Río de Oro,Cesar Río de Oro
20,Cesar,20614,Río de Oro,20614001,El Marquéz,Cabecera Corregimiento Municipal,8.10960590259,-73.5915920694,Cesar Río de Oro El Marquéz,Cesar Río de Oro
20,Cesar,20614,Río de Oro,20614003,El Salobre,Cabecera Corregimiento Municipal,8.34204028093,-73.4096807097,Cesar Río de Oro El Salobre,Cesar Río de Oro
20,Cesar,20614,Río de Oro,20614004,Los Angeles,Cabecera Corregimiento Municipal,8.0987612937,-73.5097849014,Cesar Río de Oro Los Angeles,Cesar Río de Oro
20,Cesar,20614,Río de Oro,20614006,Montecitos,Cabecera Corregimiento Municipal,8.17327818494,-73.5033808255,Cesar Río de Oro Montecitos,Cesar Río de Oro
20,Cesar,20614,Río de Oro,20614010,Puerto Nuevo,Cabecera Corregimiento Municipal,8.21715707614,-73.4952176217,Cesar Río de Oro Puerto Nuevo,Cesar Río de Oro
20,Cesar,20614,Río de Oro,20614012,Morrison,Cabecera Corregimiento Municipal,8.08129093593,-73.5550863869,Cesar Río de Oro Morrison,Cesar Río de Oro
20,Cesar,20621,La Paz,20621000,Robles,Cabecera Municipal,10.3874895364,-73.1713629126,Cesar La Paz Robles,Cesar La Paz
20,Cesar,20621,La Paz,20621001,Los Encantos,Cabecera Corregimiento Municipal,10.258899828,-73.069312231,Cesar La Paz Los Encantos,Cesar La Paz
20,Cesar,20621,La Paz,20621006,San José del Oriente,Cabecera Corregimiento Municipal,10.350398523,-73.0434175279,Cesar La Paz San José del Oriente,Cesar La Paz
20,Cesar,20621,La Paz,20621011,Varas Blancas,Cabecera Corregimiento Municipal,10.4236914135,-73.1514869106,Cesar La Paz Varas Blancas,Cesar La Paz
20,Cesar,20621,La Paz,20621012,San José de Oriente - Betania,Caserío,10.3486399545,-73.0512452234,Cesar La Paz San José de Oriente - Betania,Cesar La Paz
20,Cesar,20621,La Paz,20621013,Minguillo,Caserío,9.94371178557,-73.5014446247,Cesar La Paz Minguillo,Cesar La Paz
20,Cesar,20621,La Paz,20621015,Rabo Largo,Caserío,9.80625386962,-73.6235694864,Cesar La Paz Rabo Largo,Cesar La Paz
20,Cesar,20621,La Paz,20621016,Sabana Alta,Caserío,9.92811957196,-73.4885659562,Cesar La Paz Sabana Alta,Cesar La Paz
20,Cesar,20710,San Alberto,20710000,San Alberto,Cabecera Municipal,7.76082642,-73.394225336,Cesar San Alberto San Alberto,Cesar San Alberto
20,Cesar,20710,San Alberto,20710001,La Llana,Cabecera Corregimiento Municipal,7.72787961925,-73.5173208343,Cesar San Alberto La Llana,Cesar San Alberto
20,Cesar,20710,San Alberto,20710002,La Palma,Cabecera Corregimiento Municipal,7.73242215336,-73.4334785589,Cesar San Alberto La Palma,Cesar San Alberto
20,Cesar,20710,San Alberto,20710005,Líbano,Cabecera Corregimiento Municipal,7.83695943703,-73.4289078301,Cesar San Alberto Líbano,Cesar San Alberto
20,Cesar,20710,San Alberto,20710008,Puerto Carreño,Cabecera Corregimiento Municipal,7.7093821035,-73.4327748826,Cesar San Alberto Puerto Carreño,Cesar San Alberto
20,Cesar,20750,San Diego,20750000,San Diego,Cabecera Municipal,10.3330328571,-73.1812180784,Cesar San Diego San Diego,Cesar San Diego
20,Cesar,20750,San Diego,20750001,Los Tupes,Cabecera Corregimiento Municipal,10.3470943742,-73.2047244249,Cesar San Diego Los Tupes,Cesar San Diego
20,Cesar,20750,San Diego,20750002,Media Luna,Cabecera Corregimiento Municipal,10.2442918729,-73.144730081,Cesar San Diego Media Luna,Cesar San Diego
20,Cesar,20750,San Diego,20750006,El Rincón,Caserío,10.2704421534,-73.1325231647,Cesar San Diego El Rincón,Cesar San Diego
20,Cesar,20750,San Diego,20750007,Las Pitillas,Cabecera Corregimiento Municipal,10.3299745902,-73.2399293217,Cesar San Diego Las Pitillas,Cesar San Diego
20,Cesar,20750,San Diego,20750009,Los Brasiles,Caserío,10.1828373816,-73.2675774662,Cesar San Diego Los Brasiles,Cesar San Diego
20,Cesar,20750,San Diego,20750011,Tocaimo,Caserío,10.2235915343,-73.1646600648,Cesar San Diego Tocaimo,Cesar San Diego
20,Cesar,20750,San Diego,20750012,Nuevas Flores,Cabecera Corregimiento Municipal,10.145404669,-73.2363029,Cesar San Diego Nuevas Flores,Cesar San Diego
20,Cesar,20770,San Martín,20770000,San Martín,Cabecera Municipal,7.99989545861,-73.510975182,Cesar San Martín San Martín,Cesar San Martín
20,Cesar,20770,San Martín,20770001,Aguas Blancas,Cabecera Corregimiento Municipal,7.85154358707,-73.5510207705,Cesar San Martín Aguas Blancas,Cesar San Martín
20,Cesar,20770,San Martín,20770003,Minas,Cabecera Corregimiento Municipal,7.89351172649,-73.4560667516,Cesar San Martín Minas,Cesar San Martín
20,Cesar,20770,San Martín,20770004,Puerto Oculto,Cabecera Corregimiento Municipal,7.87949644351,-73.6654634624,Cesar San Martín Puerto Oculto,Cesar San Martín
20,Cesar,20770,San Martín,20770005,San José de Las Américas,Cabecera Corregimiento Municipal,7.89919981972,-73.5717650139,Cesar San Martín San José de Las Américas,Cesar San Martín
20,Cesar,20770,San Martín,20770006,Candelia,Caserío,7.83027611085,-73.5919121175,Cesar San Martín Candelia,Cesar San Martín
20,Cesar,20770,San Martín,20770007,Terraplen,Cabecera Corregimiento Municipal,7.87798194651,-73.65770319,Cesar San Martín Terraplen,Cesar San Martín
20,Cesar,20770,San Martín,20770008,La Curva,Cabecera Corregimiento Municipal,7.85938813046,-73.5449952714,Cesar San Martín La Curva,Cesar San Martín
20,Cesar,20770,San Martín,20770009,La Banca Torcoroma,Caserío,7.93856395057,-73.5844379482,Cesar San Martín La Banca Torcoroma,Cesar San Martín
20,Cesar,20770,San Martín,20770010,Cuatro Bocas,Cabecera Corregimiento Municipal,7.98640477086,-73.6054924047,Cesar San Martín Cuatro Bocas,Cesar San Martín
20,Cesar,20770,San Martín,20770011,Los Bagres,Cabecera Corregimiento Municipal,7.94747349451,-73.4273462806,Cesar San Martín Los Bagres,Cesar San Martín
20,Cesar,20770,San Martín,20770012,Pita Limón,Caserío,7.94781356954,-73.6561033626,Cesar San Martín Pita Limón,Cesar San Martín
20,Cesar,20770,San Martín,20770016,Campo Amalia,Cabecera Corregimiento Municipal,7.94745482548,-73.6769594214,Cesar San Martín Campo Amalia,Cesar San Martín
20,Cesar,20787,Tamalameque,20787000,Tamalameque,Cabecera Municipal,8.86172498622,-73.8121727977,Cesar Tamalameque Tamalameque,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787001,Palestina la Nueva,Cabecera Corregimiento Municipal,8.87758011123,-73.7015388354,Cesar Tamalameque Palestina la Nueva,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787002,La Boca,Cabecera Corregimiento Municipal,8.85865319349,-73.8326936982,Cesar Tamalameque La Boca,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787005,Zapatosa,Cabecera Corregimiento Municipal,9.00796671639,-73.7532577509,Cesar Tamalameque Zapatosa,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787007,Antequera,Cabecera Corregimiento Municipal,8.90646174341,-73.7739036292,Cesar Tamalameque Antequera,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787009,Las Palmas,Cabecera Corregimiento Municipal,8.80900994655,-73.7457551847,Cesar Tamalameque Las Palmas,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787011,Las Brisas,Cabecera Corregimiento Municipal,8.87030252744,-73.7628178276,Cesar Tamalameque Las Brisas,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787012,Pasacorriendo,Cabecera Corregimiento Municipal,8.8749082758,-73.7493298126,Cesar Tamalameque Pasacorriendo,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787013,Pueblo Nuevo,Cabecera Corregimiento Municipal,8.74626877279,-73.772423722,Cesar Tamalameque Pueblo Nuevo,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787014,Mundo Alrevez,Cabecera Corregimiento Municipal,8.77910456213,-73.7368096759,Cesar Tamalameque Mundo Alrevez,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787015,El Doce,Caserío,8.89110833398,-73.8598615553,Cesar Tamalameque El Doce,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787016,Sitio Nuevo,Caserío,8.81085954623,-73.7569345095,Cesar Tamalameque Sitio Nuevo,Cesar Tamalameque
20,Cesar,20787,Tamalameque,20787017,Totumito,Caserío,8.93147086339,-73.7381517873,Cesar Tamalameque Totumito,Cesar Tamalameque
23,Córdoba,23001,Montería,23001000,Montería,Cabecera Municipal,8.7451325909,-75.8755779091,Córdoba Montería Montería,Córdoba Montería
23,Córdoba,23001,Montería,23001001,Buenos Aires,Cabecera Corregimiento Municipal,8.46792564166,-75.7563487744,Córdoba Montería Buenos Aires,Córdoba Montería
23,Córdoba,23001,Montería,23001002,Palotal,Cabecera Corregimiento Municipal,8.85947987999,-75.895088387,Córdoba Montería Palotal,Córdoba Montería
23,Córdoba,23001,Montería,23001003,El Cerrito,Cabecera Corregimiento Municipal,8.71581467511,-75.7873548849,Córdoba Montería El Cerrito,Córdoba Montería
23,Córdoba,23001,Montería,23001004,El Sabanal,Cabecera Corregimiento Municipal,8.77874307243,-75.8063968044,Córdoba Montería El Sabanal,Córdoba Montería
23,Córdoba,23001,Montería,23001005,Guasimal,Cabecera Corregimiento Municipal,8.36718183328,-76.0771958655,Córdoba Montería Guasimal,Córdoba Montería
23,Córdoba,23001,Montería,23001006,Jaraquiel,Cabecera Corregimiento Municipal,8.6990121323,-75.9405353442,Córdoba Montería Jaraquiel,Córdoba Montería
23,Córdoba,23001,Montería,23001007,La Manta,Cabecera Corregimiento Municipal,8.4011554062,-75.724404385,Córdoba Montería La Manta,Córdoba Montería
23,Córdoba,23001,Montería,23001008,Las Palomas,Cabecera Corregimiento Municipal,8.44509669775,-75.9950824648,Córdoba Montería Las Palomas,Córdoba Montería
23,Córdoba,23001,Montería,23001009,Leticia - el Tronco,Cabecera Corregimiento Municipal,8.68638493941,-76.0260544847,Córdoba Montería Leticia - el Tronco,Córdoba Montería
23,Córdoba,23001,Montería,23001010,Loma Verde,Cabecera Corregimiento Municipal,8.49742956063,-76.1734477734,Córdoba Montería Loma Verde,Córdoba Montería
23,Córdoba,23001,Montería,23001011,Los Garzones,Cabecera Corregimiento Municipal,8.82332057229,-75.840333899,Córdoba Montería Los Garzones,Córdoba Montería
23,Córdoba,23001,Montería,23001012,Nuevo Paraíso,Cabecera Corregimiento Municipal,8.74209897259,-76.047503365,Córdoba Montería Nuevo Paraíso,Córdoba Montería
23,Córdoba,23001,Montería,23001013,Nueva Lucía,Cabecera Corregimiento Municipal,8.41715869182,-75.8257058449,Córdoba Montería Nueva Lucía,Córdoba Montería
23,Córdoba,23001,Montería,23001014,Patio Bonito,Cabecera Corregimiento Municipal,8.60830820506,-75.7440582877,Córdoba Montería Patio Bonito,Córdoba Montería
23,Córdoba,23001,Montería,23001015,San Isidro,Cabecera Corregimiento Municipal,8.57898704092,-75.8941120605,Córdoba Montería San Isidro,Córdoba Montería
23,Córdoba,23001,Montería,23001016,Pueblo Buho,Cabecera Corregimiento Municipal,8.60914801447,-76.1690461702,Córdoba Montería Pueblo Buho,Córdoba Montería
23,Córdoba,23001,Montería,23001017,San Anterito,Cabecera Corregimiento Municipal,8.56251256181,-75.8593723093,Córdoba Montería San Anterito,Córdoba Montería
23,Córdoba,23001,Montería,23001018,Santa Clara,Cabecera Corregimiento Municipal,8.90806430832,-76.0613029878,Córdoba Montería Santa Clara,Córdoba Montería
23,Córdoba,23001,Montería,23001019,Santa Isabel,Cabecera Corregimiento Municipal,8.54566527144,-75.9549431768,Córdoba Montería Santa Isabel,Córdoba Montería
23,Córdoba,23001,Montería,23001020,Santa Lucía,Cabecera Corregimiento Municipal,8.84511145483,-76.0376745709,Córdoba Montería Santa Lucía,Córdoba Montería
23,Córdoba,23001,Montería,23001021,Tres Palmas,Cabecera Corregimiento Municipal,8.49070513364,-75.9504300415,Córdoba Montería Tres Palmas,Córdoba Montería
23,Córdoba,23001,Montería,23001022,Tres Piedras,Cabecera Corregimiento Municipal,8.43996991278,-75.9508186575,Córdoba Montería Tres Piedras,Córdoba Montería
23,Córdoba,23001,Montería,23001028,El Barsal,Caserío,8.5907501436,-76.1430763495,Córdoba Montería El Barsal,Córdoba Montería
23,Córdoba,23001,Montería,23001029,Nueva Esperanza,Cabecera Corregimiento Municipal,8.33384357292,-75.685218078,Córdoba Montería Nueva Esperanza,Córdoba Montería
23,Córdoba,23001,Montería,23001030,El Cocuelo,Caserío,8.62957014684,-76.1227944052,Córdoba Montería El Cocuelo,Córdoba Montería
23,Córdoba,23001,Montería,23001031,Martinica,Cabecera Corregimiento Municipal,8.70406983585,-76.0128816255,Córdoba Montería Martinica,Córdoba Montería
23,Córdoba,23001,Montería,23001032,Guateque,Cabecera Corregimiento Municipal,8.63547208357,-75.8690284155,Córdoba Montería Guateque,Córdoba Montería
23,Córdoba,23001,Montería,23001033,Tenerife,Caserío,8.66790186588,-76.1094950599,Córdoba Montería Tenerife,Córdoba Montería
23,Córdoba,23001,Montería,23001034,La Victoria,Cabecera Corregimiento Municipal,8.57711788908,-75.790319715,Córdoba Montería La Victoria,Córdoba Montería
23,Córdoba,23001,Montería,23001035,Morindó Central,Cabecera Corregimiento Municipal,8.90804487127,-76.167443671,Córdoba Montería Morindó Central,Córdoba Montería
23,Córdoba,23001,Montería,23001036,Boca de la Ceiba,Centro Poblado,8.82692053326,-75.8585841434,Córdoba Montería Boca de la Ceiba,Córdoba Montería
23,Córdoba,23001,Montería,23001037,Broquelito,Centro Poblado,8.50046311328,-76.0215089667,Córdoba Montería Broquelito,Córdoba Montería
23,Córdoba,23001,Montería,23001038,El Limón,Centro Poblado,8.49484204203,-75.971107352,Córdoba Montería El Limón,Córdoba Montería
23,Córdoba,23001,Montería,23001039,El Quince,Centro Poblado,8.65396421777,-75.7834487579,Córdoba Montería El Quince,Córdoba Montería
23,Córdoba,23001,Montería,23001040,El Vidrial,Centro Poblado,8.81185072503,-75.898385111,Córdoba Montería El Vidrial,Córdoba Montería
23,Córdoba,23001,Montería,23001041,Ensenada de la Hamaca,Centro Poblado,8.42097040176,-75.8602175353,Córdoba Montería Ensenada de la Hamaca,Córdoba Montería
23,Córdoba,23001,Montería,23001042,Galilea,Centro Poblado,8.59035929105,-75.8999043528,Córdoba Montería Galilea,Córdoba Montería
23,Córdoba,23001,Montería,23001043,La Esperanza,Centro Poblado,8.52688406365,-75.8925069173,Córdoba Montería La Esperanza,Córdoba Montería
23,Córdoba,23001,Montería,23001044,La Florida,Centro Poblado,8.55417302257,-75.9195113433,Córdoba Montería La Florida,Córdoba Montería
23,Córdoba,23001,Montería,23001045,Maquencal,Centro Poblado,8.42578435307,-75.7010084284,Córdoba Montería Maquencal,Córdoba Montería
23,Córdoba,23001,Montería,23001046,Maracayo,Centro Poblado,8.4083525843,-75.8906086292,Córdoba Montería Maracayo,Córdoba Montería
23,Córdoba,23001,Montería,23001047,Matamoros,Centro Poblado,8.40474211476,-76.1277901545,Córdoba Montería Matamoros,Córdoba Montería
23,Córdoba,23001,Montería,23001048,Mochilas,Centro Poblado,8.59244841526,-75.8387781456,Córdoba Montería Mochilas,Córdoba Montería
23,Córdoba,23001,Montería,23001049,Nuevos Horizontes,Centro Poblado,8.4355725904,-76.09203327,Córdoba Montería Nuevos Horizontes,Córdoba Montería
23,Córdoba,23001,Montería,23001050,Palmito Picao,Centro Poblado,8.56107903347,-75.9445017825,Córdoba Montería Palmito Picao,Córdoba Montería
23,Córdoba,23001,Montería,23001051,Pereira,Centro Poblado,8.51722410471,-76.0759945061,Córdoba Montería Pereira,Córdoba Montería
23,Córdoba,23001,Montería,23001052,Villavicencio,Centro Poblado,8.45697278227,-76.1247069871,Córdoba Montería Villavicencio,Córdoba Montería
23,Córdoba,23001,Montería,23001053,Ya la Lleva,Centro Poblado,8.48565507612,-75.9403984189,Córdoba Montería Ya la Lleva,Córdoba Montería
23,Córdoba,23001,Montería,23001054,Agua Vivas,Centro Poblado,8.84141462339,-76.1170593044,Córdoba Montería Agua Vivas,Córdoba Montería
23,Córdoba,23001,Montería,23001055,Arenal,Centro Poblado,8.84590375575,-75.8593890295,Córdoba Montería Arenal,Córdoba Montería
23,Córdoba,23001,Montería,23001062,El Tapao,Centro Poblado,8.78007688214,-75.8267961884,Córdoba Montería El Tapao,Córdoba Montería
23,Córdoba,23001,Montería,23001063,La Lucha,Centro Poblado,8.80642631392,-76.0816531781,Córdoba Montería La Lucha,Córdoba Montería
23,Córdoba,23001,Montería,23001064,La Poza,Centro Poblado,8.50078871103,-75.8437742582,Córdoba Montería La Poza,Córdoba Montería
23,Córdoba,23001,Montería,23001065,Los Cedros,Centro Poblado,8.81772402644,-75.9875726203,Córdoba Montería Los Cedros,Córdoba Montería
23,Córdoba,23001,Montería,23001066,Los Pantanos,Centro Poblado,8.8130498082,-76.0469715293,Córdoba Montería Los Pantanos,Córdoba Montería
23,Córdoba,23001,Montería,23001068,El Doce,Centro Poblado,8.67177654365,-75.8045344919,Córdoba Montería El Doce,Córdoba Montería
23,Córdoba,23001,Montería,23001069,Pueblo Seco,Centro Poblado,8.67067409713,-75.9038872199,Córdoba Montería Pueblo Seco,Córdoba Montería
23,Córdoba,23001,Montería,23001070,San Francisco,Centro Poblado,8.44130860311,-76.1939572057,Córdoba Montería San Francisco,Córdoba Montería
23,Córdoba,23001,Montería,23001072,El Floral,Caserío,8.80638968454,-75.9181585687,Córdoba Montería El Floral,Córdoba Montería
23,Córdoba,23001,Montería,23001073,Medellin - Sapo,Caserío,8.66855336714,-75.9078419374,Córdoba Montería Medellin - Sapo,Córdoba Montería
23,Córdoba,23068,Ayapel,23068000,Ayapel,Cabecera Municipal,8.31444662901,-75.1462907587,Córdoba Ayapel Ayapel,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068001,Alfonso López,Cabecera Corregimiento Municipal,8.39476431742,-74.898547723,Córdoba Ayapel Alfonso López,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068003,Cecilia,Cabecera Corregimiento Municipal,8.46168267122,-75.0334345788,Córdoba Ayapel Cecilia,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068004,El Cedro,Cabecera Corregimiento Municipal,8.28451938476,-75.1274909017,Córdoba Ayapel El Cedro,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068006,Nariño,Cabecera Corregimiento Municipal,8.2988809508,-74.9868379733,Córdoba Ayapel Nariño,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068007,Palotal,Cabecera Corregimiento Municipal,8.24117460992,-75.2320916811,Córdoba Ayapel Palotal,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068009,Sincelejito,Cabecera Corregimiento Municipal,8.41064938716,-75.0017911448,Córdoba Ayapel Sincelejito,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068012,Marralú,Cabecera Corregimiento Municipal,8.31215862242,-75.2377576555,Córdoba Ayapel Marralú,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068014,Pueblo Nuevo - Popales,Cabecera Corregimiento Municipal,8.24133918945,-74.9596795546,Córdoba Ayapel Pueblo Nuevo - Popales,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068015,Las Delicias,Caserío,8.26772362015,-75.1986101318,Córdoba Ayapel Las Delicias,Córdoba Ayapel
23,Córdoba,23068,Ayapel,23068016,Seheve,Caserío,8.26576868827,-75.0486843576,Córdoba Ayapel Seheve,Córdoba Ayapel
23,Córdoba,23079,Buenavista,23079000,Buenavista,Cabecera Municipal,8.22116555415,-75.4808987065,Córdoba Buenavista Buenavista,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079001,Tierra Santa,Cabecera Corregimiento Municipal,8.24371216219,-75.3126023856,Córdoba Buenavista Tierra Santa,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079002,Villa Fátima,Cabecera Corregimiento Municipal,8.09559609378,-75.392307687,Córdoba Buenavista Villa Fátima,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079003,Belén,Cabecera Corregimiento Municipal,8.28263996266,-75.4139402286,Córdoba Buenavista Belén,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079004,Nueva Estación,Cabecera Corregimiento Municipal,8.23744534083,-75.4915063198,Córdoba Buenavista Nueva Estación,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079005,Puerto Córdoba,Cabecera Corregimiento Municipal,8.06443381507,-75.3572501234,Córdoba Buenavista Puerto Córdoba,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079010,Mejor Esquina,Cabecera Corregimiento Municipal,8.17010792994,-75.5487369463,Córdoba Buenavista Mejor Esquina,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079012,El Viajano,Cabecera Corregimiento Municipal,8.09145782922,-75.5464407459,Córdoba Buenavista El Viajano,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079014,Veracruz,Caserío,8.17454430627,-75.4775651652,Córdoba Buenavista Veracruz,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079015,Santa Clara,Cabecera Corregimiento Municipal,8.23967643652,-75.3118783864,Córdoba Buenavista Santa Clara,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079016,Santa Fe del Arcial 1,Cabecera Corregimiento Municipal,8.30605393894,-75.3407887564,Córdoba Buenavista Santa Fe del Arcial 1,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079017,Coyonpo,Centro Poblado,8.27786477214,-75.2997286184,Córdoba Buenavista Coyonpo,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079019,Las Marías,Centro Poblado,8.24447997997,-75.3624998763,Córdoba Buenavista Las Marías,Córdoba Buenavista
23,Córdoba,23079,Buenavista,23079020,Santa Fe de Arcial 2,Centro Poblado,8.30994098689,-75.3282301611,Córdoba Buenavista Santa Fe de Arcial 2,Córdoba Buenavista
23,Córdoba,23090,Canalete,23090000,Canalete,Cabecera Municipal,8.78694452257,-76.2413965182,Córdoba Canalete Canalete,Córdoba Canalete
23,Córdoba,23090,Canalete,23090001,El Limón,Cabecera Corregimiento Municipal,8.69098501575,-76.2597202013,Córdoba Canalete El Limón,Córdoba Canalete
23,Córdoba,23090,Canalete,23090002,Popayán,Cabecera Corregimiento Municipal,8.66974670545,-76.2093325532,Córdoba Canalete Popayán,Córdoba Canalete
23,Córdoba,23090,Canalete,23090007,Cadillo,Cabecera Corregimiento Municipal,8.68466884409,-76.3058401086,Córdoba Canalete Cadillo,Córdoba Canalete
23,Córdoba,23090,Canalete,23090013,El Guineo,Cabecera Corregimiento Municipal,8.7580940564,-76.1827683129,Córdoba Canalete El Guineo,Córdoba Canalete
23,Córdoba,23090,Canalete,23090020,Tierradentro,Cabecera Corregimiento Municipal,8.7132901756,-76.2732469267,Córdoba Canalete Tierradentro,Córdoba Canalete
23,Córdoba,23090,Canalete,23090021,Quebrada de Urango,Cabecera Corregimiento Municipal,8.79328954717,-76.1528818304,Córdoba Canalete Quebrada de Urango,Córdoba Canalete
23,Córdoba,23090,Canalete,23090022,Buenos Aires - Las Pavas,Cabecera Corregimiento Municipal,8.74887127859,-76.128260714,Córdoba Canalete Buenos Aires - Las Pavas,Córdoba Canalete
23,Córdoba,23090,Canalete,23090023,El Tomate,Cabecera Corregimiento Municipal,8.72260445044,-76.1604338801,Córdoba Canalete El Tomate,Córdoba Canalete
23,Córdoba,23162,Cereté,23162000,Cereté,Cabecera Municipal,8.88861181239,-75.7962165157,Córdoba Cereté Cereté,Córdoba Cereté
23,Córdoba,23162,Cereté,23162001,Martínez,Cabecera Corregimiento Municipal,8.87422171716,-75.7650755617,Córdoba Cereté Martínez,Córdoba Cereté
23,Córdoba,23162,Cereté,23162002,Mateo Gómez,Cabecera Corregimiento Municipal,8.8461601147,-75.829265054,Córdoba Cereté Mateo Gómez,Córdoba Cereté
23,Córdoba,23162,Cereté,23162003,Rabolargo,Cabecera Corregimiento Municipal,8.95136917215,-75.7433968894,Córdoba Cereté Rabolargo,Córdoba Cereté
23,Córdoba,23162,Cereté,23162004,Severa,Cabecera Corregimiento Municipal,8.89208293378,-75.8829373798,Córdoba Cereté Severa,Córdoba Cereté
23,Córdoba,23162,Cereté,23162005,Cuero Curtido,Cabecera Corregimiento Municipal,8.93158814038,-75.9618394471,Córdoba Cereté Cuero Curtido,Córdoba Cereté
23,Córdoba,23162,Cereté,23162006,Retiro de Los Indios,Cabecera Corregimiento Municipal,8.85518979188,-75.8180305989,Córdoba Cereté Retiro de Los Indios,Córdoba Cereté
23,Córdoba,23162,Cereté,23162010,El Chorrillo,Caserío,8.90739361912,-75.8750216262,Córdoba Cereté El Chorrillo,Córdoba Cereté
23,Córdoba,23162,Cereté,23162012,San Antonio,Caserío,8.90056349571,-75.7606596431,Córdoba Cereté San Antonio,Córdoba Cereté
23,Córdoba,23162,Cereté,23162013,El Cedro,Caserío,8.93182708755,-75.7503722803,Córdoba Cereté El Cedro,Córdoba Cereté
23,Córdoba,23162,Cereté,23162014,Zarzalito,Caserío,8.95611943257,-75.7610800213,Córdoba Cereté Zarzalito,Córdoba Cereté
23,Córdoba,23162,Cereté,23162016,Manguelito,Cabecera Corregimiento Municipal,8.91989888373,-75.7926499321,Córdoba Cereté Manguelito,Córdoba Cereté
23,Córdoba,23162,Cereté,23162018,El Quemado,Caserío,8.87208632193,-75.8148495215,Córdoba Cereté El Quemado,Córdoba Cereté
23,Córdoba,23162,Cereté,23162023,La Esmeralda,Cabecera Corregimiento Municipal,8.86870083038,-75.8346506324,Córdoba Cereté La Esmeralda,Córdoba Cereté
23,Córdoba,23162,Cereté,23162025,Buenavista del Retiro,Centro Poblado,8.85931730145,-75.8183955708,Córdoba Cereté Buenavista del Retiro,Córdoba Cereté
23,Córdoba,23162,Cereté,23162026,Buenavista el Quemado,Centro Poblado,8.87290915843,-75.8172616885,Córdoba Cereté Buenavista el Quemado,Córdoba Cereté
